ea_year,lea_code,lea_name,school_code,school_name,grade,new_lea_code,new_lea_name,new_school_code,new_school_name,new_grade,count
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,220,BURROUGHS EC,8,,Other Outcome,,Other Outcome,,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,220,BURROUGHS EC,8,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION AND ENGINEERING HS,9,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,PK,39
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,PK,,Other Outcome,,Other Outcome,,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,KG,40
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,KG,,Other Outcome,,Other Outcome,,13
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,1,37
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,1,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,2,32
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,3,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,3,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,4,37
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,4,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,5,32
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,5,,Other Outcome,,Other Outcome,,21
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,5,109,CESAR CHAVEZ PCS,102,CESAR CHAVEZ PARKSIDE MS PCS,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,421,KELLY MILLER MS,6,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,221,BURRVILLE ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,425,RON BROWN MS,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,PK,29
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,PK,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,KG,35
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,KG,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,1,33
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,2,36
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,3,30
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,4,29
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,5,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,5,,Other Outcome,,Other Outcome,,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,224,CLEVELAND ES,5,124,HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENCE,115,HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENCE PCS,6,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,H D COOKE ES,PK,23
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,PK,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,PK,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,H D COOKE ES,KG,40
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,KG,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,H D COOKE ES,1,61
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,1,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,H D COOKE ES,2,48
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,H D COOKE ES,3,42
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,H D COOKE ES,4,30
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,4,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,H D COOKE ES,5,42
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,5,,Other Outcome,,Other Outcome,,13
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,5,108,CAPITAL CITY PCS,182,CAPITAL CITY MIDDLE SCHOOL,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,5,109,CESAR CHAVEZ PCS,127,CESAR CHAVEZ PCS CHAVEZ PREP,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,227,COOKE H D  ES AT K C  LEWIS,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,442,COLUMBIA HEIGHTS EC,6,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,PK,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,PK,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,KG,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,KG,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,1,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,2,19
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,3,19
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,4,17
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,5,17
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,5,,Other Outcome,,Other Outcome,,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,229,DAVIS ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,427,SOUSA MS,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,PS,,Other Outcome,,Other Outcome,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,PK,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,PK,,Other Outcome,,Other Outcome,,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,PK,170,DC SCHOLARS PCS,3070,DC SCHOLARS PCS,KG,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,KG,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,KG,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,1,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,2,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,3,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,4,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,4,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,5,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,5,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,231,DREW ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,421,KELLY MILLER MS,6,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,PK,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,PK,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,KG,47
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,KG,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,KG,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,1,56
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,1,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,2,68
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,2,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,3,63
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,3,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,4,67
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,4,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,5,39
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,5,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,5,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,232,EATON ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,405,DEAL MS,6,49
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,PK,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,PK,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,KG,26
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,KG,,Other Outcome,,Other Outcome,,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,1,26
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,2,33
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,3,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,3,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,4,24
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,5,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,5,,Other Outcome,,Other Outcome,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,238,GARFIELD ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,416,"JOHNSON, JOHN HAYDEN MS",6,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,PK,27
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,PK,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,PK,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,KG,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,KG,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,KG,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,1,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,1,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,2,32
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,3,19
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,4,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,5,21
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,5,,Other Outcome,,Other Outcome,,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,239,GARRISON ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,432,SHAW MS AT GARNET PATTERSON,6,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,6,,Out of District,,Out of District,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,6,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,6,168,BASIS DC PCS,3068,BASIS DC PCS,7,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,6,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,7,78
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,7,,Out of District,,Out of District,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,7,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,7,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,8,118
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,8,,Out of District,,Out of District,,27
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,8,,Other Outcome,,Other Outcome,,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,8,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,9,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,8,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,458,MCKINLEY TECHNOLOGY HS,9,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,8,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,9,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,8,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,9,103
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,PK,24
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,PK,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,KG,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,KG,,Other Outcome,,Other Outcome,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,1,17
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,1,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,2,24
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,2,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,3,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,247,C W  HARRIS ES,4,18
